2026-06-08T07:07:16 UTC | INFO     | ======================================================================
2026-06-08T07:14:24 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  369.82ms
2026-06-08T07:14:24 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3737s
2026-06-08T07:14:24 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:24 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  374.43ms
2026-06-08T07:14:25 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.8556s
2026-06-08T07:14:25 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:25 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  859.98ms
2026-06-08T07:14:25 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3833s
2026-06-08T07:14:25 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:25 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  386.54ms
2026-06-08T07:14:26 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6732s
2026-06-08T07:14:26 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:26 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  683.42ms
2026-06-08T07:14:26 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.40ms
2026-06-08T07:14:27 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6693s
2026-06-08T07:14:27 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:27 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  671.41ms
2026-06-08T07:14:27 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2071s
2026-06-08T07:14:27 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:27 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  219.53ms
2026-06-08T07:14:28 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4003s
2026-06-08T07:14:28 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:28 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1403.04ms
2026-06-08T07:14:30 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4583s
2026-06-08T07:14:30 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:30 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1461.44ms
2026-06-08T07:14:31 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6015s
2026-06-08T07:14:31 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:31 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  601.97ms
2026-06-08T07:14:31 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3513s
2026-06-08T07:14:31 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:31 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  372.00ms
2026-06-08T07:14:31 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4279s
2026-06-08T07:14:31 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:31 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  428.98ms
2026-06-08T07:14:33 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1469s
2026-06-08T07:14:33 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:33 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1148.61ms
2026-06-08T07:14:34 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0200s
2026-06-08T07:14:34 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:34 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1024.21ms
2026-06-08T07:14:34 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.5498s
2026-06-08T07:14:34 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:34 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  553.34ms
2026-06-08T07:14:35 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2730s
2026-06-08T07:14:35 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:35 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  275.89ms
2026-06-08T07:14:35 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6759s
2026-06-08T07:14:35 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:35 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  679.73ms
2026-06-08T07:14:36 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1041s
2026-06-08T07:14:36 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:36 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1105.83ms
2026-06-08T07:14:37 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6620s
2026-06-08T07:14:37 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:37 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  672.18ms
2026-06-08T07:14:38 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9549s
2026-06-08T07:14:38 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:38 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  957.41ms
2026-06-08T07:14:38 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1347s
2026-06-08T07:14:38 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:38 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  137.51ms
2026-06-08T07:14:39 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9091s
2026-06-08T07:14:39 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:39 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  911.18ms
2026-06-08T07:14:40 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.8609s
2026-06-08T07:14:40 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:40 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  864.19ms
2026-06-08T07:14:41 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1022s
2026-06-08T07:14:41 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:41 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1106.07ms
2026-06-08T07:14:41 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2321s
2026-06-08T07:14:41 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:41 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  234.99ms
2026-06-08T07:14:43 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4704s
2026-06-08T07:14:43 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:43 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1471.46ms
2026-06-08T07:14:44 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7530s
2026-06-08T07:14:44 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:44 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  758.80ms
2026-06-08T07:14:44 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6660s
2026-06-08T07:14:44 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:44 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  666.38ms
2026-06-08T07:14:45 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1120s
2026-06-08T07:14:45 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:45 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  116.40ms
2026-06-08T07:14:46 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9465s
2026-06-08T07:14:46 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:14:46 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  949.24ms
2026-06-08T07:14:57 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.31ms
2026-06-08T07:15:27 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.44ms
2026-06-08T07:15:58 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.30ms
2026-06-08T07:16:28 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.29ms
2026-06-08T07:16:59 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.36ms
2026-06-08T07:17:29 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.43ms
2026-06-08T07:18:00 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.39ms
2026-06-08T07:18:30 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.87ms
2026-06-08T07:19:01 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.27ms
2026-06-08T07:19:31 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.33ms
2026-06-08T07:20:02 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.38ms
2026-06-08T07:20:32 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.34ms
2026-06-08T07:21:03 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.31ms
2026-06-08T07:21:33 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.64ms
2026-06-08T07:22:03 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.47ms
2026-06-08T07:22:34 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.66ms
2026-06-08T07:23:04 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.00ms
2026-06-08T07:23:35 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.29ms
2026-06-08T07:24:05 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.49ms
2026-06-08T07:24:36 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.62ms
2026-06-08T07:25:06 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.50ms
2026-06-08T07:25:36 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.55ms
2026-06-08T07:26:07 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.37ms
2026-06-08T07:26:38 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.41ms
2026-06-08T07:27:08 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.68ms
2026-06-08T07:27:39 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    4.09ms
2026-06-08T07:28:09 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.33ms
2026-06-08T07:28:40 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.62ms
2026-06-08T07:29:10 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.42ms
2026-06-08T07:29:41 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.37ms
2026-06-08T07:30:11 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.44ms
2026-06-08T07:30:42 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.64ms
2026-06-08T07:31:12 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.38ms
2026-06-08T07:31:43 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.28ms
2026-06-08T07:32:13 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.34ms
2026-06-08T07:32:44 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.55ms
2026-06-08T07:33:14 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.43ms
2026-06-08T07:33:45 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.35ms
2026-06-08T07:34:15 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.54ms
2026-06-08T07:34:46 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.49ms
2026-06-08T07:35:16 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.32ms
2026-06-08T07:35:47 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.38ms
2026-06-08T07:36:17 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.30ms
2026-06-08T07:36:48 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.32ms
2026-06-08T07:37:18 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.99ms
2026-06-08T07:37:49 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.27ms
2026-06-08T07:38:19 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.58ms
2026-06-08T07:38:50 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.42ms
2026-06-08T07:39:20 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.08ms
2026-06-08T07:39:50 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.24ms
2026-06-08T07:40:22 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.28ms
2026-06-08T07:40:38 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4348s
2026-06-08T07:40:38 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:38 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1473.72ms
2026-06-08T07:40:38 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7775s
2026-06-08T07:40:38 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:38 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  780.66ms
2026-06-08T07:40:39 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3427s
2026-06-08T07:40:39 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:39 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  345.82ms
2026-06-08T07:40:40 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.8194s
2026-06-08T07:40:40 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:40 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  824.02ms
2026-06-08T07:40:41 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9788s
2026-06-08T07:40:41 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:41 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  984.07ms
2026-06-08T07:40:42 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4360s
2026-06-08T07:40:42 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:42 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1440.90ms
2026-06-08T07:40:43 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7856s
2026-06-08T07:40:43 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:43 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  791.21ms
2026-06-08T07:40:44 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0768s
2026-06-08T07:40:44 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:44 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1083.27ms
2026-06-08T07:40:45 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.8492s
2026-06-08T07:40:45 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:45 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  854.04ms
2026-06-08T07:40:46 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0295s
2026-06-08T07:40:46 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:46 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1034.67ms
2026-06-08T07:40:46 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1931s
2026-06-08T07:40:46 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:46 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  195.22ms
2026-06-08T07:40:47 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.5851s
2026-06-08T07:40:47 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:47 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  589.93ms
2026-06-08T07:40:48 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0589s
2026-06-08T07:40:48 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:48 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1062.82ms
2026-06-08T07:40:49 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3335s
2026-06-08T07:40:49 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:49 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1335.47ms
2026-06-08T07:40:50 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7168s
2026-06-08T07:40:50 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:50 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  722.60ms
2026-06-08T07:40:51 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0941s
2026-06-08T07:40:51 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:51 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1098.55ms
2026-06-08T07:40:52 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7817s
2026-06-08T07:40:52 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:52 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  785.25ms
2026-06-08T07:40:52 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.31ms
2026-06-08T07:40:53 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3926s
2026-06-08T07:40:53 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:53 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1394.43ms
2026-06-08T07:40:54 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2240s
2026-06-08T07:40:54 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:54 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  227.19ms
2026-06-08T07:40:55 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0547s
2026-06-08T07:40:55 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:55 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1056.81ms
2026-06-08T07:40:56 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4590s
2026-06-08T07:40:56 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:56 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1464.43ms
2026-06-08T07:40:57 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9624s
2026-06-08T07:40:57 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:57 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  967.50ms
2026-06-08T07:40:58 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6889s
2026-06-08T07:40:58 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:58 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  693.98ms
2026-06-08T07:40:58 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2134s
2026-06-08T07:40:58 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:58 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  217.13ms
2026-06-08T07:40:59 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1412s
2026-06-08T07:40:59 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:40:59 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1151.73ms
2026-06-08T07:41:00 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2528s
2026-06-08T07:41:00 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T07:41:00 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1256.26ms
2026-06-08T07:41:01 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3109s
